study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_bytes	fastq_ftp	submitted_ftp	sra_bytes	sra_ftp
PRJNA208535	SAMN06599976	SRX2638975	SRR5342300	1632839	human vaginal metagenome	956581;1127396	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342300/SRR5342300_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342300/SRR5342300_2.fastq.gz		3862466	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/000/SRR5342300
PRJNA208535	SAMN06599975	SRX2638976	SRR5342301	1632839	human vaginal metagenome	549283;672372	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342301/SRR5342301_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342301/SRR5342301_2.fastq.gz		2363765	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/001/SRR5342301
PRJNA208535	SAMN06599974	SRX2638977	SRR5342302	1632839	human vaginal metagenome	1113309;1381153	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342302/SRR5342302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342302/SRR5342302_2.fastq.gz		4308027	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/002/SRR5342302
PRJNA208535	SAMN06599973	SRX2638978	SRR5342303	1632839	human vaginal metagenome	502866;580365	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342303/SRR5342303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342303/SRR5342303_2.fastq.gz		2031921	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/003/SRR5342303
PRJNA208535	SAMN06599972	SRX2638979	SRR5342304	1632839	human vaginal metagenome	4196616;2432;2577	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342304/SRR5342304.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342304/SRR5342304_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342304/SRR5342304_2.fastq.gz		6177276	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/004/SRR5342304
PRJNA208535	SAMN06599971	SRX2638980	SRR5342305	1632839	human vaginal metagenome	13251789;14219;13561	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342305/SRR5342305.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342305/SRR5342305_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342305/SRR5342305_2.fastq.gz		20109132	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/005/SRR5342305
PRJNA208535	SAMN06599970	SRX2638981	SRR5342306	1632839	human vaginal metagenome	812056;996333	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342306/SRR5342306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342306/SRR5342306_2.fastq.gz		2965530	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/006/SRR5342306
PRJNA208535	SAMN06599969	SRX2638982	SRR5342307	1632839	human vaginal metagenome	14502;16115	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342307/SRR5342307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342307/SRR5342307_2.fastq.gz		110037	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/007/SRR5342307
PRJNA208535	SAMN06599968	SRX2638983	SRR5342308	1632839	human vaginal metagenome	1034886;1221405	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342308/SRR5342308_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342308/SRR5342308_2.fastq.gz		4272001	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/008/SRR5342308
PRJNA208535	SAMN06599967	SRX2638984	SRR5342309	1632839	human vaginal metagenome	52382;60850	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342309/SRR5342309_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342309/SRR5342309_2.fastq.gz		256930	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/009/SRR5342309
PRJNA208535	SAMN06599966	SRX2638985	SRR5342310	1632839	human vaginal metagenome	927021;1082355	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342310/SRR5342310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342310/SRR5342310_2.fastq.gz		3499722	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/000/SRR5342310
PRJNA208535	SAMN06599965	SRX2638986	SRR5342311	1632839	human vaginal metagenome	1187797;1396789	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342311/SRR5342311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342311/SRR5342311_2.fastq.gz		4499704	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/001/SRR5342311
PRJNA208535	SAMN06599964	SRX2638987	SRR5342312	1632839	human vaginal metagenome	1305723;1445119	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342312/SRR5342312_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342312/SRR5342312_2.fastq.gz		4668222	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/002/SRR5342312
PRJNA208535	SAMN06599963	SRX2638988	SRR5342313	1632839	human vaginal metagenome	692526;809822	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342313/SRR5342313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342313/SRR5342313_2.fastq.gz		2515737	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/003/SRR5342313
PRJNA208535	SAMN06599962	SRX2638989	SRR5342314	1632839	human vaginal metagenome	1238485;1417159	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342314/SRR5342314_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342314/SRR5342314_2.fastq.gz		4697340	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/004/SRR5342314
PRJNA208535	SAMN06599961	SRX2638990	SRR5342315	1632839	human vaginal metagenome	907799;1103924	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342315/SRR5342315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342315/SRR5342315_2.fastq.gz		3647332	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/005/SRR5342315
PRJNA208535	SAMN06599960	SRX2638991	SRR5342316	1632839	human vaginal metagenome	644092;829213	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342316/SRR5342316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342316/SRR5342316_2.fastq.gz		2576067	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/006/SRR5342316
PRJNA208535	SAMN06599959	SRX2638992	SRR5342317	1632839	human vaginal metagenome	1341096;1686417	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342317/SRR5342317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342317/SRR5342317_2.fastq.gz		5674262	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/007/SRR5342317
PRJNA208535	SAMN06599958	SRX2638993	SRR5342318	1632839	human vaginal metagenome	1975036;2450281	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342318/SRR5342318_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342318/SRR5342318_2.fastq.gz		8375789	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/008/SRR5342318
PRJNA208535	SAMN06599957	SRX2638994	SRR5342319	1632839	human vaginal metagenome	733578;928625	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342319/SRR5342319_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342319/SRR5342319_2.fastq.gz		3043008	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/009/SRR5342319
PRJNA208535	SAMN06599956	SRX2638995	SRR5342320	1632839	human vaginal metagenome	1646254;1839688	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342320/SRR5342320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342320/SRR5342320_2.fastq.gz		5492655	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/000/SRR5342320
PRJNA208535	SAMN06599955	SRX2638996	SRR5342321	1632839	human vaginal metagenome	953245;1159511	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342321/SRR5342321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342321/SRR5342321_2.fastq.gz		4002743	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/001/SRR5342321
PRJNA208535	SAMN06599954	SRX2638997	SRR5342322	1632839	human vaginal metagenome	915055;1086561	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342322/SRR5342322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342322/SRR5342322_2.fastq.gz		3758186	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/002/SRR5342322
PRJNA208535	SAMN06599953	SRX2638998	SRR5342323	1632839	human vaginal metagenome	2292668;3132560	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342323/SRR5342323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342323/SRR5342323_2.fastq.gz		9268615	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/003/SRR5342323
PRJNA208535	SAMN06599952	SRX2638999	SRR5342324	1632839	human vaginal metagenome	726;1072	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342324/SRR5342324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342324/SRR5342324_2.fastq.gz		57297	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/004/SRR5342324
PRJNA208535	SAMN06599951	SRX2639000	SRR5342325	1632839	human vaginal metagenome	940087;1097878	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342325/SRR5342325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342325/SRR5342325_2.fastq.gz		3521666	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/005/SRR5342325
PRJNA208535	SAMN06599950	SRX2639001	SRR5342326	1632839	human vaginal metagenome	1267047;1549108	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342326/SRR5342326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342326/SRR5342326_2.fastq.gz		5293303	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/006/SRR5342326
PRJNA208535	SAMN06599949	SRX2639002	SRR5342327	1632839	human vaginal metagenome	1084040;1322380	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342327/SRR5342327_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342327/SRR5342327_2.fastq.gz		4292116	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/007/SRR5342327
PRJNA208535	SAMN06599948	SRX2639003	SRR5342328	1632839	human vaginal metagenome	1296509;1680942	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342328/SRR5342328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342328/SRR5342328_2.fastq.gz		5544601	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/008/SRR5342328
PRJNA208535	SAMN06599947	SRX2639004	SRR5342329	1632839	human vaginal metagenome	1135679;1263979	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342329/SRR5342329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342329/SRR5342329_2.fastq.gz		4067447	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/009/SRR5342329
PRJNA208535	SAMN06599946	SRX2639005	SRR5342330	1632839	human vaginal metagenome	843252;1041567	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342330/SRR5342330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342330/SRR5342330_2.fastq.gz		3597745	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/000/SRR5342330
PRJNA208535	SAMN06599945	SRX2639006	SRR5342331	1632839	human vaginal metagenome	1016756;1215671	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342331/SRR5342331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342331/SRR5342331_2.fastq.gz		4030618	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/001/SRR5342331
PRJNA208535	SAMN06599944	SRX2639007	SRR5342332	1632839	human vaginal metagenome	809288;1010121	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342332/SRR5342332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342332/SRR5342332_2.fastq.gz		3400113	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/002/SRR5342332
PRJNA208535	SAMN06599943	SRX2639008	SRR5342333	1632839	human vaginal metagenome	769360;1005520	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342333/SRR5342333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342333/SRR5342333_2.fastq.gz		3139086	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/003/SRR5342333
PRJNA208535	SAMN06599942	SRX2639009	SRR5342334	1632839	human vaginal metagenome	1310084;1509069	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342334/SRR5342334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342334/SRR5342334_2.fastq.gz		4441025	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/004/SRR5342334
PRJNA208535	SAMN06599941	SRX2639010	SRR5342335	1632839	human vaginal metagenome	387107;484504	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342335/SRR5342335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342335/SRR5342335_2.fastq.gz		1700890	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/005/SRR5342335
PRJNA208535	SAMN06599940	SRX2639011	SRR5342336	1632839	human vaginal metagenome	588660;767978	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342336/SRR5342336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342336/SRR5342336_2.fastq.gz		2513712	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/006/SRR5342336
PRJNA208535	SAMN06599939	SRX2639012	SRR5342337	1632839	human vaginal metagenome	2700865;6010;5933	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342337/SRR5342337.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342337/SRR5342337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342337/SRR5342337_2.fastq.gz		4662349	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/007/SRR5342337
PRJNA208535	SAMN06599938	SRX2639013	SRR5342338	1632839	human vaginal metagenome	1447542;1704809	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342338/SRR5342338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342338/SRR5342338_2.fastq.gz		6034369	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/008/SRR5342338
PRJNA208535	SAMN06599937	SRX2639014	SRR5342339	1632839	human vaginal metagenome	258403;321163	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342339/SRR5342339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342339/SRR5342339_2.fastq.gz		1149676	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/009/SRR5342339
PRJNA208535	SAMN06599936	SRX2639015	SRR5342340	1632839	human vaginal metagenome	404;442	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342340/SRR5342340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342340/SRR5342340_2.fastq.gz		55757	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/000/SRR5342340
PRJNA208535	SAMN06599935	SRX2639016	SRR5342341	1632839	human vaginal metagenome	1170965;1639488	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342341/SRR5342341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342341/SRR5342341_2.fastq.gz		5194788	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/001/SRR5342341
PRJNA208535	SAMN06599934	SRX2639017	SRR5342342	1632839	human vaginal metagenome	876226;1074824	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342342/SRR5342342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342342/SRR5342342_2.fastq.gz		3778905	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/002/SRR5342342
PRJNA208535	SAMN06599933	SRX2639018	SRR5342343	1632839	human vaginal metagenome	941543;1018208	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342343/SRR5342343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342343/SRR5342343_2.fastq.gz		3257441	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/003/SRR5342343
PRJNA208535	SAMN06599932	SRX2639019	SRR5342344	1632839	human vaginal metagenome	2167790;2464824	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342344/SRR5342344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342344/SRR5342344_2.fastq.gz		8097034	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/004/SRR5342344
PRJNA208535	SAMN06599931	SRX2639020	SRR5342345	1632839	human vaginal metagenome	821737;1040493	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342345/SRR5342345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342345/SRR5342345_2.fastq.gz		3412767	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/005/SRR5342345
PRJNA208535	SAMN06599930	SRX2639021	SRR5342346	1632839	human vaginal metagenome	628035;870789	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342346/SRR5342346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342346/SRR5342346_2.fastq.gz		2725102	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/006/SRR5342346
PRJNA208535	SAMN06599929	SRX2639022	SRR5342347	1632839	human vaginal metagenome	1004654;1292473	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342347/SRR5342347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342347/SRR5342347_2.fastq.gz		4167802	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/007/SRR5342347
PRJNA208535	SAMN06599928	SRX2639023	SRR5342348	1632839	human vaginal metagenome	113091;120303	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342348/SRR5342348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342348/SRR5342348_2.fastq.gz		421317	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/008/SRR5342348
PRJNA208535	SAMN06599927	SRX2639024	SRR5342349	1632839	human vaginal metagenome	1061106;1322403	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342349/SRR5342349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342349/SRR5342349_2.fastq.gz		4462262	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/009/SRR5342349
PRJNA208535	SAMN06599926	SRX2639025	SRR5342350	1632839	human vaginal metagenome	2061282;2329657	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342350/SRR5342350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342350/SRR5342350_2.fastq.gz		7115835	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/000/SRR5342350
PRJNA208535	SAMN06599925	SRX2639026	SRR5342351	1632839	human vaginal metagenome	640353;750481	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342351/SRR5342351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342351/SRR5342351_2.fastq.gz		2693354	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/001/SRR5342351
PRJNA208535	SAMN06599924	SRX2639027	SRR5342352	1632839	human vaginal metagenome	898676;1151419	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342352/SRR5342352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342352/SRR5342352_2.fastq.gz		3968683	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/002/SRR5342352
PRJNA208535	SAMN06599923	SRX2639028	SRR5342353	1632839	human vaginal metagenome	558375;694734	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342353/SRR5342353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342353/SRR5342353_2.fastq.gz		2447875	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/003/SRR5342353
PRJNA208535	SAMN06599922	SRX2639029	SRR5342354	1632839	human vaginal metagenome	567305;722733	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342354/SRR5342354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342354/SRR5342354_2.fastq.gz		2456291	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/004/SRR5342354
PRJNA208535	SAMN06599921	SRX2639030	SRR5342355	1632839	human vaginal metagenome	1181879;1369800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342355/SRR5342355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342355/SRR5342355_2.fastq.gz		4461361	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/005/SRR5342355
PRJNA208535	SAMN06599920	SRX2639031	SRR5342356	1632839	human vaginal metagenome	945299;1190589	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342356/SRR5342356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342356/SRR5342356_2.fastq.gz		4052975	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/006/SRR5342356
PRJNA208535	SAMN06599919	SRX2639032	SRR5342357	1632839	human vaginal metagenome	14495389;20322;19867	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342357/SRR5342357.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342357/SRR5342357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342357/SRR5342357_2.fastq.gz		22146495	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/007/SRR5342357
PRJNA208535	SAMN06599918	SRX2639033	SRR5342358	1632839	human vaginal metagenome	13161202;15172;14901	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342358/SRR5342358.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342358/SRR5342358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342358/SRR5342358_2.fastq.gz		20014153	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/008/SRR5342358
PRJNA208535	SAMN06599917	SRX2639034	SRR5342359	1632839	human vaginal metagenome	519941;656092	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342359/SRR5342359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342359/SRR5342359_2.fastq.gz		2072085	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/009/SRR5342359
PRJNA208535	SAMN06599916	SRX2639035	SRR5342360	1632839	human vaginal metagenome	180877;206864	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342360/SRR5342360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342360/SRR5342360_2.fastq.gz		658478	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/000/SRR5342360
PRJNA208535	SAMN06599915	SRX2639036	SRR5342361	1632839	human vaginal metagenome	19031;20983	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342361/SRR5342361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342361/SRR5342361_2.fastq.gz		122748	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/001/SRR5342361
PRJNA208535	SAMN06599914	SRX2639037	SRR5342362	1632839	human vaginal metagenome	255636;295517	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342362/SRR5342362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342362/SRR5342362_2.fastq.gz		841974	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/002/SRR5342362
PRJNA208535	SAMN06599913	SRX2639038	SRR5342363	1632839	human vaginal metagenome	1301936;1434609	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342363/SRR5342363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342363/SRR5342363_2.fastq.gz		4510114	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/003/SRR5342363
PRJNA208535	SAMN06599912	SRX2639039	SRR5342364	1632839	human vaginal metagenome	685;670	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342364/SRR5342364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342364/SRR5342364_2.fastq.gz		56428	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/004/SRR5342364
PRJNA208535	SAMN06599911	SRX2639040	SRR5342365	1632839	human vaginal metagenome	10309;13010	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342365/SRR5342365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342365/SRR5342365_2.fastq.gz		95171	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/005/SRR5342365
PRJNA208535	SAMN06599910	SRX2639041	SRR5342366	1632839	human vaginal metagenome	778990;960968	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342366/SRR5342366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342366/SRR5342366_2.fastq.gz		2905853	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/006/SRR5342366
